ID,Sales
263537,164
263538,164
263539,164
263540,164
263541,118
263542,118
263543,118
263544,118
263545,118
263546,118
263547,118
263548,118
263549,118
263550,164
263551,164
263552,164
263553,164
263554,164
263555,118
263556,118
263557,118
263558,118
263559,118
263560,118
263561,118
263562,118
263563,118
263564,164
263565,164
263566,164
263567,164
263568,164
264267,100
264268,100
264269,69
264270,100
264271,87
264272,87
264273,87
264274,87
264275,87
264276,87
264277,87
264278,87
264279,87
264280,100
264281,100
264282,100
264283,100
264284,100
264285,87
264286,87
264287,87
264288,87
264289,87
264290,87
264291,87
264292,87
264293,87
264294,100
264295,100
264296,100
264297,100
264298,100
264299,87
264300,87
264301,87
264302,87
264303,87
264304,87
264305,87
264306,87
264307,87
264308,100
264309,100
264310,100
264311,100
264312,100
264313,87
264314,87
264315,87
264316,87
264317,87
264318,87
264319,87
264320,87
264321,87
264322,100
264323,100
264324,100
264325,100
264326,100
265025,115
265026,115
265027,52
265028,115
265029,81
265030,81
265031,81
265032,81
265033,81
265034,81
265035,81
265036,81
265037,81
265038,115
265039,115
265040,115
265041,115
265042,115
265043,81
265044,81
265045,81
265046,81
265047,81
265048,81
265049,81
265050,81
265051,81
265052,115
265053,115
265054,115
265055,115
265056,115
265057,81
265058,81
265059,81
265060,81
265061,81
265062,81
265063,81
265064,81
265065,81
265066,115
265067,115
265068,115
265069,115
265070,115
265071,81
265072,81
265073,81
265074,81
265075,81
265076,81
265077,81
265078,81
265079,81
265080,115
265081,115
265082,115
265083,115
265084,115
265967,144
265968,144
265969,144
265970,144
265971,99
265972,99
265973,99
265974,99
265975,99
265976,99
265977,99
265978,99
265979,99
265980,144
265981,144
265982,144
265983,144
265984,144
265985,99
265986,99
265987,99
265988,99
265989,99
265990,99
265991,99
265992,99
265993,99
265994,144
265995,144
265996,144
265997,144
265998,144
265999,99
266000,99
266001,99
266002,99
266003,99
266004,99
266005,99
266006,99
266007,99
266008,144
266009,144
266010,144
266011,144
266012,144
266013,99
266014,99
266015,99
266016,99
266017,99
266018,99
266019,99
266020,99
266021,99
266022,144
266023,144
266024,144
266025,144
266026,144
266909,134
266910,134
266911,134
266912,134
266913,107
266914,107
266915,107
266916,107
266917,107
266918,107
266919,107
266920,107
266921,107
266922,134
266923,134
266924,134
266925,134
266926,134
266927,107
266928,107
266929,107
266930,107
266931,107
266932,107
266933,107
266934,107
266935,107
266936,134
266937,134
266938,134
266939,134
266940,134
266941,107
266942,107
266943,107
266944,107
266945,107
266946,107
266947,107
266948,107
266949,107
266950,134
266951,134
266952,134
266953,134
266954,134
266955,107
266956,107
266957,107
266958,107
266959,107
266960,107
266961,107
266962,107
266963,107
266964,134
266965,134
266966,134
266967,134
266968,134
267851,103
267852,103
267853,63
267854,103
267855,70
267856,70
267857,70
267858,70
267859,70
267860,70
267861,70
267862,70
267863,70
267864,103
267865,103
267866,103
267867,103
267868,103
267869,70
267870,70
267871,70
267872,70
267873,70
267874,70
267875,70
267876,70
267877,70
267878,103
267879,103
267880,103
267881,103
267882,103
267883,70
267884,70
267885,70
267886,70
267887,70
267888,70
267889,70
267890,70
267891,70
267892,103
267893,103
267894,103
267895,103
267896,103
267897,70
267898,70
267899,70
267900,70
267901,70
267902,70
267903,70
267904,70
267905,70
267906,103
267907,103
267908,103
267909,103
267910,103
268793,170
268794,170
268795,100
268796,170
268797,111
268798,111
268799,111
268800,111
268801,111
268802,111
268803,111
268804,111
268805,111
268806,170
268807,170
268808,170
268809,170
268810,170
268811,111
268812,111
268813,111
268814,111
268815,111
268816,111
268817,111
268818,111
268819,111
268820,170
268821,170
268822,170
268823,170
268824,170
268825,111
268826,111
268827,111
268828,111
268829,111
268830,111
268831,111
268832,111
268833,111
268834,170
268835,170
268836,170
268837,170
268838,170
268839,111
268840,111
268841,111
268842,111
268843,111
268844,111
268845,111
268846,111
268847,111
268848,170
268849,170
268850,170
268851,170
268852,170
269735,180
269736,180
269737,142
269738,180
269739,130
269740,130
269741,130
269742,130
269743,130
269744,130
269745,130
269746,130
269747,130
269748,180
269749,180
269750,180
269751,180
269752,180
269753,130
269754,130
269755,130
269756,130
269757,130
269758,130
269759,130
269760,130
269761,130
269762,180
269763,180
269764,180
269765,180
269766,180
269767,130
269768,130
269769,130
269770,130
269771,130
269772,130
269773,130
269774,130
269775,130
269776,180
269777,180
269778,180
269779,180
269780,180
269781,130
269782,130
269783,130
269784,130
269785,130
269786,130
269787,130
269788,130
269789,130
269790,180
269791,180
269792,180
269793,180
269794,180
270677,139
270678,139
270679,72
270680,139
270681,88
270682,88
270683,88
270684,88
270685,88
270686,88
270687,88
270688,88
270689,88
270690,139
270691,139
270692,139
270693,139
270694,139
270695,88
270696,88
270697,88
270698,88
270699,88
270700,88
270701,88
270702,88
270703,88
270704,139
270705,139
270706,139
270707,139
270708,139
270709,88
270710,88
270711,88
270712,88
270713,88
270714,88
270715,88
270716,88
270717,88
270718,139
270719,139
270720,139
270721,139
270722,139
270723,88
270724,88
270725,88
270726,88
270727,88
270728,88
270729,88
270730,88
270731,88
270732,139
270733,139
270734,139
270735,139
270736,139
271619,179
271620,179
271621,102
271622,179
271623,122
271624,122
271625,122
271626,122
271627,122
271628,122
271629,122
271630,122
271631,122
271632,179
271633,179
271634,179
271635,179
271636,179
271637,122
271638,122
271639,122
271640,122
271641,122
271642,122
271643,122
271644,122
271645,122
271646,179
271647,179
271648,179
271649,179
271650,179
271651,122
271652,122
271653,122
271654,122
271655,122
271656,122
271657,122
271658,122
271659,122
271660,179
271661,179
271662,179
271663,179
271664,179
271665,122
271666,122
271667,122
271668,122
271669,122
271670,122
271671,122
271672,122
271673,122
271674,179
271675,179
271676,179
271677,179
271678,179
272561,108
272562,108
272563,108
272564,108
272565,94
272566,94
272567,94
272568,94
272569,94
272570,94
272571,94
272572,94
272573,94
272574,108
272575,108
272576,108
272577,108
272578,108
272579,94
272580,94
272581,94
272582,94
272583,94
272584,94
272585,94
272586,94
272587,94
272588,108
272589,108
272590,108
272591,108
272592,108
272593,94
272594,94
272595,94
272596,94
272597,94
272598,94
272599,94
272600,94
272601,94
272602,108
272603,108
272604,108
272605,108
272606,108
272607,94
272608,94
272609,94
272610,94
272611,94
272612,94
272613,94
272614,94
272615,94
272616,108
272617,108
272618,108
272619,108
272620,108
273319,124
273320,124
273321,79
273322,124
273323,87
273324,87
273325,87
273326,87
273327,87
273328,87
273329,87
273330,87
273331,87
273332,124
273333,124
273334,124
273335,124
273336,124
273337,87
273338,87
273339,87
273340,87
273341,87
273342,87
273343,87
273344,87
273345,87
273346,124
273347,124
273348,124
273349,124
273350,124
273351,87
273352,87
273353,87
273354,87
273355,87
273356,87
273357,87
273358,87
273359,87
273360,124
273361,124
273362,124
273363,124
273364,124
273365,87
273366,87
273367,87
273368,87
273369,87
273370,87
273371,87
273372,87
273373,87
273374,124
273375,124
273376,124
273377,124
273378,124
274261,132
274262,132
274263,80
274264,132
274265,84
274266,84
274267,84
274268,84
274269,84
274270,84
274271,84
274272,84
274273,84
274274,132
274275,132
274276,132
274277,132
274278,132
274279,84
274280,84
274281,84
274282,84
274283,84
274284,84
274285,84
274286,84
274287,84
274288,132
274289,132
274290,132
274291,132
274292,132
274293,84
274294,84
274295,84
274296,84
274297,84
274298,84
274299,84
274300,84
274301,84
274302,132
274303,132
274304,132
274305,132
274306,132
274307,84
274308,84
274309,84
274310,84
274311,84
274312,84
274313,84
274314,84
274315,84
274316,132
274317,132
274318,132
274319,132
274320,132
275203,108
275204,108
275205,108
275206,108
275207,82
275208,82
275209,82
275210,82
275211,82
275212,82
275213,82
275214,82
275215,82
275216,108
275217,108
275218,108
275219,108
275220,108
275221,82
275222,82
275223,82
275224,82
275225,82
275226,82
275227,82
275228,82
275229,82
275230,108
275231,108
275232,108
275233,108
275234,108
275235,82
275236,82
275237,82
275238,82
275239,82
275240,82
275241,82
275242,82
275243,82
275244,108
275245,108
275246,108
275247,108
275248,108
275249,82
275250,82
275251,82
275252,82
275253,82
275254,82
275255,82
275256,82
275257,82
275258,108
275259,108
275260,108
275261,108
275262,108
276145,80
276146,80
276147,80
276148,80
276149,59
276150,59
276151,59
276152,59
276153,59
276154,59
276155,59
276156,59
276157,59
276158,80
276159,80
276160,80
276161,80
276162,80
276163,59
276164,59
276165,59
276166,59
276167,59
276168,59
276169,59
276170,59
276171,59
276172,80
276173,80
276174,80
276175,80
276176,80
276177,59
276178,59
276179,59
276180,59
276181,59
276182,59
276183,59
276184,59
276185,59
276186,80
276187,80
276188,80
276189,80
276190,80
276191,59
276192,59
276193,59
276194,59
276195,59
276196,59
276197,59
276198,59
276199,59
276200,80
276201,80
276202,80
276203,80
276204,80
277087,108
277088,108
277089,79
277090,108
277091,78
277092,78
277093,78
277094,78
277095,78
277096,78
277097,78
277098,78
277099,78
277100,108
277101,108
277102,108
277103,108
277104,108
277105,78
277106,78
277107,78
277108,78
277109,78
277110,78
277111,78
277112,78
277113,78
277114,108
277115,108
277116,108
277117,108
277118,108
277119,78
277120,78
277121,78
277122,78
277123,78
277124,78
277125,78
277126,78
277127,78
277128,108
277129,108
277130,108
277131,108
277132,108
277133,78
277134,78
277135,78
277136,78
277137,78
277138,78
277139,78
277140,78
277141,78
277142,108
277143,108
277144,108
277145,108
277146,108
278029,299
278030,299
278031,299
278032,299
278033,264
278034,264
278035,264
278036,264
278037,264
278038,264
278039,264
278040,264
278041,264
278042,299
278043,299
278044,299
278045,299
278046,299
278047,264
278048,264
278049,264
278050,264
278051,264
278052,264
278053,264
278054,264
278055,264
278056,299
278057,299
278058,299
278059,299
278060,299
278061,264
278062,264
278063,264
278064,264
278065,264
278066,264
278067,264
278068,264
278069,264
278070,299
278071,299
278072,299
278073,299
278074,299
278075,264
278076,264
278077,264
278078,264
278079,264
278080,264
278081,264
278082,264
278083,264
278084,299
278085,299
278086,299
278087,299
278088,299
278971,171
278972,171
278973,171
278974,171
278975,118
278976,118
278977,118
278978,118
278979,118
278980,118
278981,118
278982,118
278983,118
278984,171
278985,171
278986,171
278987,171
278988,171
278989,118
278990,118
278991,118
278992,118
278993,118
278994,118
278995,118
278996,118
278997,118
278998,171
278999,171
279000,171
279001,171
279002,171
279003,118
279004,118
279005,118
279006,118
279007,118
279008,118
279009,118
279010,118
279011,118
279012,171
279013,171
279014,171
279015,171
279016,171
279017,118
279018,118
279019,118
279020,118
279021,118
279022,118
279023,118
279024,118
279025,118
279026,171
279027,171
279028,171
279029,171
279030,171
279913,202
279914,202
279915,202
279916,202
279917,169
279918,169
279919,169
279920,169
279921,169
279922,169
279923,169
279924,169
279925,169
279926,202
279927,202
279928,202
279929,202
279930,202
279931,169
279932,169
279933,169
279934,169
279935,169
279936,169
279937,169
279938,169
279939,169
279940,202
279941,202
279942,202
279943,202
279944,202
279945,169
279946,169
279947,169
279948,169
279949,169
279950,169
279951,169
279952,169
279953,169
279954,202
279955,202
279956,202
279957,202
279958,202
279959,169
279960,169
279961,169
279962,169
279963,169
279964,169
279965,169
279966,169
279967,169
279968,202
279969,202
279970,202
279971,202
279972,202
280855,238
280856,238
280857,157
280858,238
280859,157
280860,157
280861,157
280862,157
280863,157
280864,157
280865,157
280866,157
280867,157
280868,238
280869,238
280870,238
280871,238
280872,238
280873,157
280874,157
280875,157
280876,157
280877,157
280878,157
280879,157
280880,157
280881,157
280882,238
280883,238
280884,238
280885,238
280886,238
280887,157
280888,157
280889,157
280890,157
280891,157
280892,157
280893,157
280894,157
280895,157
280896,238
280897,238
280898,238
280899,238
280900,238
280901,157
280902,157
280903,157
280904,157
280905,157
280906,157
280907,157
280908,157
280909,157
280910,238
280911,238
280912,238
280913,238
280914,238
281797,87
281798,87
281799,87
281800,87
281801,73
281802,73
281803,73
281804,73
281805,73
281806,73
281807,73
281808,73
281809,73
281810,87
281811,87
281812,87
281813,87
281814,87
281815,73
281816,73
281817,73
281818,73
281819,73
281820,73
281821,73
281822,73
281823,73
281824,87
281825,87
281826,87
281827,87
281828,87
281829,73
281830,73
281831,73
281832,73
281833,73
281834,73
281835,73
281836,73
281837,73
281838,87
281839,87
281840,87
281841,87
281842,87
281843,73
281844,73
281845,73
281846,73
281847,73
281848,73
281849,73
281850,73
281851,73
281852,87
281853,87
281854,87
281855,87
281856,87
282739,217
282740,217
282741,170
282742,217
282743,180
282744,180
282745,180
282746,180
282747,180
282748,180
282749,180
282750,180
282751,180
282752,217
282753,217
282754,217
282755,217
282756,217
282757,180
282758,180
282759,180
282760,180
282761,180
282762,180
282763,180
282764,180
282765,180
282766,217
282767,217
282768,217
282769,217
282770,217
282771,180
282772,180
282773,180
282774,180
282775,180
282776,180
282777,180
282778,180
282779,180
282780,217
282781,217
282782,217
282783,217
282784,217
282785,180
282786,180
282787,180
282788,180
282789,180
282790,180
282791,180
282792,180
282793,180
282794,217
282795,217
282796,217
282797,217
282798,217
283681,204
283682,204
283683,111
283684,204
283685,147
283686,147
283687,147
283688,147
283689,147
283690,147
283691,147
283692,147
283693,147
283694,204
283695,204
283696,204
283697,204
283698,204
283699,147
283700,147
283701,147
283702,147
283703,147
283704,147
283705,147
283706,147
283707,147
283708,204
283709,204
283710,204
283711,204
283712,204
283713,147
283714,147
283715,147
283716,147
283717,147
283718,147
283719,147
283720,147
283721,147
283722,204
283723,204
283724,204
283725,204
283726,204
283727,147
283728,147
283729,147
283730,147
283731,147
283732,147
283733,147
283734,147
283735,147
283736,204
283737,204
283738,204
283739,204
283740,204
284623,145
284624,145
284625,100
284626,145
284627,101
284628,101
284629,101
284630,101
284631,101
284632,101
284633,101
284634,101
284635,101
284636,145
284637,145
284638,145
284639,145
284640,145
284641,101
284642,101
284643,101
284644,101
284645,101
284646,101
284647,101
284648,101
284649,101
284650,145
284651,145
284652,145
284653,145
284654,145
284655,101
284656,101
284657,101
284658,101
284659,101
284660,101
284661,101
284662,101
284663,101
284664,145
284665,145
284666,145
284667,145
284668,145
284669,101
284670,101
284671,101
284672,101
284673,101
284674,101
284675,101
284676,101
284677,101
284678,145
284679,145
284680,145
284681,145
284682,145
285381,134
285382,134
285383,78
285384,134
285385,95
285386,95
285387,95
285388,95
285389,95
285390,95
285391,95
285392,95
285393,95
285394,134
285395,134
285396,134
285397,134
285398,134
285399,95
285400,95
285401,95
285402,95
285403,95
285404,95
285405,95
285406,95
285407,95
285408,134
285409,134
285410,134
285411,134
285412,134
285413,95
285414,95
285415,95
285416,95
285417,95
285418,95
285419,95
285420,95
285421,95
285422,134
285423,134
285424,134
285425,134
285426,134
285427,95
285428,95
285429,95
285430,95
285431,95
285432,95
285433,95
285434,95
285435,95
285436,134
285437,134
285438,134
285439,134
285440,134
286323,240
286324,240
286325,149
286326,240
286327,155
286328,155
286329,155
286330,155
286331,155
286332,155
286333,155
286334,155
286335,155
286336,240
286337,240
286338,240
286339,240
286340,240
286341,155
286342,155
286343,155
286344,155
286345,155
286346,155
286347,155
286348,155
286349,155
286350,240
286351,240
286352,240
286353,240
286354,240
286355,155
286356,155
286357,155
286358,155
286359,155
286360,155
286361,155
286362,155
286363,155
286364,240
286365,240
286366,240
286367,240
286368,240
286369,155
286370,155
286371,155
286372,155
286373,155
286374,155
286375,155
286376,155
286377,155
286378,240
286379,240
286380,240
286381,240
286382,240
287265,276
287266,276
287267,276
287268,276
287269,222
287270,222
287271,222
287272,222
287273,222
287274,222
287275,222
287276,222
287277,222
287278,276
287279,276
287280,276
287281,276
287282,276
287283,222
287284,222
287285,222
287286,222
287287,222
287288,222
287289,222
287290,222
287291,222
287292,276
287293,276
287294,276
287295,276
287296,276
287297,222
287298,222
287299,222
287300,222
287301,222
287302,222
287303,222
287304,222
287305,222
287306,276
287307,276
287308,276
287309,276
287310,276
287311,222
287312,222
287313,222
287314,222
287315,222
287316,222
287317,222
287318,222
287319,222
287320,276
287321,276
287322,276
287323,276
287324,276
288207,94
288208,94
288209,94
288210,94
288211,72
288212,72
288213,72
288214,72
288215,72
288216,72
288217,72
288218,72
288219,72
288220,94
288221,94
288222,94
288223,94
288224,94
288225,72
288226,72
288227,72
288228,72
288229,72
288230,72
288231,72
288232,72
288233,72
288234,94
288235,94
288236,94
288237,94
288238,94
288239,72
288240,72
288241,72
288242,72
288243,72
288244,72
288245,72
288246,72
288247,72
288248,94
288249,94
288250,94
288251,94
288252,94
288253,72
288254,72
288255,72
288256,72
288257,72
288258,72
288259,72
288260,72
288261,72
288262,94
288263,94
288264,94
288265,94
288266,94
289149,86
289150,86
289151,86
289152,86
289153,71
289154,71
289155,71
289156,71
289157,71
289158,71
289159,71
289160,71
289161,71
289162,86
289163,86
289164,86
289165,86
289166,86
289167,71
289168,71
289169,71
289170,71
289171,71
289172,71
289173,71
289174,71
289175,71
289176,86
289177,86
289178,86
289179,86
289180,86
289181,71
289182,71
289183,71
289184,71
289185,71
289186,71
289187,71
289188,71
289189,71
289190,86
289191,86
289192,86
289193,86
289194,86
289195,71
289196,71
289197,71
289198,71
289199,71
289200,71
289201,71
289202,71
289203,71
289204,86
289205,86
289206,86
289207,86
289208,86
290091,154
290092,154
290093,154
290094,154
290095,108
290096,108
290097,108
290098,108
290099,108
290100,108
290101,108
290102,108
290103,108
290104,154
290105,154
290106,154
290107,154
290108,154
290109,108
290110,108
290111,108
290112,108
290113,108
290114,108
290115,108
290116,108
290117,108
290118,154
290119,154
290120,154
290121,154
290122,154
290123,108
290124,108
290125,108
290126,108
290127,108
290128,108
290129,108
290130,108
290131,108
290132,154
290133,154
290134,154
290135,154
290136,154
290137,108
290138,108
290139,108
290140,108
290141,108
290142,108
290143,108
290144,108
290145,108
290146,154
290147,154
290148,154
290149,154
290150,154
291033,97
291034,97
291035,62
291036,97
291037,64
291038,64
291039,64
291040,64
291041,64
291042,64
291043,64
291044,64
291045,64
291046,97
291047,97
291048,97
291049,97
291050,97
291051,64
291052,64
291053,64
291054,64
291055,64
291056,64
291057,64
291058,64
291059,64
291060,97
291061,97
291062,97
291063,97
291064,97
291065,64
291066,64
291067,64
291068,64
291069,64
291070,64
291071,64
291072,64
291073,64
291074,97
291075,97
291076,97
291077,97
291078,97
291079,64
291080,64
291081,64
291082,64
291083,64
291084,64
291085,64
291086,64
291087,64
291088,97
291089,97
291090,97
291091,97
291092,97
291975,138
291976,138
291977,138
291978,138
291979,78
291980,78
291981,78
291982,78
291983,78
291984,78
291985,78
291986,78
291987,78
291988,138
291989,138
291990,138
291991,138
291992,138
291993,78
291994,78
291995,78
291996,78
291997,78
291998,78
291999,78
292000,78
292001,78
292002,138
292003,138
292004,138
292005,138
292006,138
292007,78
292008,78
292009,78
292010,78
292011,78
292012,78
292013,78
292014,78
292015,78
292016,138
292017,138
292018,138
292019,138
292020,138
292021,78
292022,78
292023,78
292024,78
292025,78
292026,78
292027,78
292028,78
292029,78
292030,138
292031,138
292032,138
292033,138
292034,138
292917,113
292918,113
292919,89
292920,113
292921,89
292922,89
292923,89
292924,89
292925,89
292926,89
292927,89
292928,89
292929,89
292930,113
292931,113
292932,113
292933,113
292934,113
292935,89
292936,89
292937,89
292938,89
292939,89
292940,89
292941,89
292942,89
292943,89
292944,113
292945,113
292946,113
292947,113
292948,113
292949,89
292950,89
292951,89
292952,89
292953,89
292954,89
292955,89
292956,89
292957,89
292958,113
292959,113
292960,113
292961,113
292962,113
292963,89
292964,89
292965,89
292966,89
292967,89
292968,89
292969,89
292970,89
292971,89
292972,113
292973,113
292974,113
292975,113
292976,113
293859,108
293860,108
293861,88
293862,108
293863,87
293864,87
293865,87
293866,87
293867,87
293868,87
293869,87
293870,87
293871,87
293872,108
293873,108
293874,108
293875,108
293876,108
293877,87
293878,87
293879,87
293880,87
293881,87
293882,87
293883,87
293884,87
293885,87
293886,108
293887,108
293888,108
293889,108
293890,108
293891,87
293892,87
293893,87
293894,87
293895,87
293896,87
293897,87
293898,87
293899,87
293900,108
293901,108
293902,108
293903,108
293904,108
293905,87
293906,87
293907,87
293908,87
293909,87
293910,87
293911,87
293912,87
293913,87
293914,108
293915,108
293916,108
293917,108
293918,108
294801,144
294802,144
294803,91
294804,144
294805,98
294806,98
294807,98
294808,98
294809,98
294810,98
294811,98
294812,98
294813,98
294814,144
294815,144
294816,144
294817,144
294818,144
294819,98
294820,98
294821,98
294822,98
294823,98
294824,98
294825,98
294826,98
294827,98
294828,144
294829,144
294830,144
294831,144
294832,144
294833,98
294834,98
294835,98
294836,98
294837,98
294838,98
294839,98
294840,98
294841,98
294842,144
294843,144
294844,144
294845,144
294846,144
294847,98
294848,98
294849,98
294850,98
294851,98
294852,98
294853,98
294854,98
294855,98
294856,144
294857,144
294858,144
294859,144
294860,144
295743,105
295744,105
295745,105
295746,105
295747,73
295748,73
295749,73
295750,73
295751,73
295752,73
295753,73
295754,73
295755,73
295756,105
295757,105
295758,105
295759,105
295760,105
295761,73
295762,73
295763,73
295764,73
295765,73
295766,73
295767,73
295768,73
295769,73
295770,105
295771,105
295772,105
295773,105
295774,105
295775,73
295776,73
295777,73
295778,73
295779,73
295780,73
295781,73
295782,73
295783,73
295784,105
295785,105
295786,105
295787,105
295788,105
295789,73
295790,73
295791,73
295792,73
295793,73
295794,73
295795,73
295796,73
295797,73
295798,105
295799,105
295800,105
295801,105
295802,105
296685,93
296686,93
296687,85
296688,93
296689,78
296690,78
296691,78
296692,78
296693,78
296694,78
296695,78
296696,78
296697,78
296698,93
296699,93
296700,93
296701,93
296702,93
296703,78
296704,78
296705,78
296706,78
296707,78
296708,78
296709,78
296710,78
296711,78
296712,93
296713,93
296714,93
296715,93
296716,93
296717,78
296718,78
296719,78
296720,78
296721,78
296722,78
296723,78
296724,78
296725,78
296726,93
296727,93
296728,93
296729,93
296730,93
296731,78
296732,78
296733,78
296734,78
296735,78
296736,78
296737,78
296738,78
296739,78
296740,93
296741,93
296742,93
296743,93
296744,93
297443,151
297444,151
297445,105
297446,151
297447,128
297448,128
297449,128
297450,128
297451,128
297452,128
297453,128
297454,128
297455,128
297456,151
297457,151
297458,151
297459,151
297460,151
297461,128
297462,128
297463,128
297464,128
297465,128
297466,128
297467,128
297468,128
297469,128
297470,151
297471,151
297472,151
297473,151
297474,151
297475,128
297476,128
297477,128
297478,128
297479,128
297480,128
297481,128
297482,128
297483,128
297484,151
297485,151
297486,151
297487,151
297488,151
297489,128
297490,128
297491,128
297492,128
297493,128
297494,128
297495,128
297496,128
297497,128
297498,151
297499,151
297500,151
297501,151
297502,151
298385,147
298386,147
298387,100
298388,147
298389,102
298390,102
298391,102
298392,102
298393,102
298394,102
298395,102
298396,102
298397,102
298398,147
298399,147
298400,147
298401,147
298402,147
298403,102
298404,102
298405,102
298406,102
298407,102
298408,102
298409,102
298410,102
298411,102
298412,147
298413,147
298414,147
298415,147
298416,147
298417,102
298418,102
298419,102
298420,102
298421,102
298422,102
298423,102
298424,102
298425,102
298426,147
298427,147
298428,147
298429,147
298430,147
298431,102
298432,102
298433,102
298434,102
298435,102
298436,102
298437,102
298438,102
298439,102
298440,147
298441,147
298442,147
298443,147
298444,147
299143,88
299144,88
299145,45
299146,88
299147,56
299148,56
299149,56
299150,56
299151,56
299152,56
299153,56
299154,56
299155,56
299156,88
299157,88
299158,88
299159,88
299160,88
299161,56
299162,56
299163,56
299164,56
299165,56
299166,56
299167,56
299168,56
299169,56
299170,88
299171,88
299172,88
299173,88
299174,88
299175,56
299176,56
299177,56
299178,56
299179,56
299180,56
299181,56
299182,56
299183,56
299184,88
299185,88
299186,88
299187,88
299188,88
299189,56
299190,56
299191,56
299192,56
299193,56
299194,56
299195,56
299196,56
299197,56
299198,88
299199,88
299200,88
299201,88
299202,88
300085,188
300086,188
300087,121
300088,188
300089,138
300090,138
300091,138
300092,138
300093,138
300094,138
300095,138
300096,138
300097,138
300098,188
300099,188
300100,188
300101,188
300102,188
300103,138
300104,138
300105,138
300106,138
300107,138
300108,138
300109,138
300110,138
300111,138
300112,188
300113,188
300114,188
300115,188
300116,188
300117,138
300118,138
300119,138
300120,138
300121,138
300122,138
300123,138
300124,138
300125,138
300126,188
300127,188
300128,188
300129,188
300130,188
300131,138
300132,138
300133,138
300134,138
300135,138
300136,138
300137,138
300138,138
300139,138
300140,188
300141,188
300142,188
300143,188
300144,188
300843,139
300844,139
300845,57
300846,139
300847,68
300848,68
300849,68
300850,68
300851,68
300852,68
300853,68
300854,68
300855,68
300856,139
300857,139
300858,139
300859,139
300860,139
300861,68
300862,68
300863,68
300864,68
300865,68
300866,68
300867,68
300868,68
300869,68
300870,139
300871,139
300872,139
300873,139
300874,139
300875,68
300876,68
300877,68
300878,68
300879,68
300880,68
300881,68
300882,68
300883,68
300884,139
300885,139
300886,139
300887,139
300888,139
300889,68
300890,68
300891,68
300892,68
300893,68
300894,68
300895,68
300896,68
300897,68
300898,139
300899,139
300900,139
300901,139
300902,139
301785,104
301786,104
301787,104
301788,104
301789,75
301790,75
301791,75
301792,75
301793,75
301794,75
301795,75
301796,75
301797,75
301798,104
301799,104
301800,104
301801,104
301802,104
301803,75
301804,75
301805,75
301806,75
301807,75
301808,75
301809,75
301810,75
301811,75
301812,104
301813,104
301814,104
301815,104
301816,104
301817,75
301818,75
301819,75
301820,75
301821,75
301822,75
301823,75
301824,75
301825,75
301826,104
301827,104
301828,104
301829,104
301830,104
301831,75
301832,75
301833,75
301834,75
301835,75
301836,75
301837,75
301838,75
301839,75
301840,104
301841,104
301842,104
301843,104
301844,104
302727,169
302728,169
302729,169
302730,169
302731,128
302732,128
302733,128
302734,128
302735,128
302736,128
302737,128
302738,128
302739,128
302740,169
302741,169
302742,169
302743,169
302744,169
302745,128
302746,128
302747,128
302748,128
302749,128
302750,128
302751,128
302752,128
302753,128
302754,169
302755,169
302756,169
302757,169
302758,169
302759,128
302760,128
302761,128
302762,128
302763,128
302764,128
302765,128
302766,128
302767,128
302768,169
302769,169
302770,169
302771,169
302772,169
302773,128
302774,128
302775,128
302776,128
302777,128
302778,128
302779,128
302780,128
302781,128
302782,169
302783,169
302784,169
302785,169
302786,169
303669,202
303670,202
303671,202
303672,202
303673,166
303674,166
303675,166
303676,166
303677,166
303678,166
303679,166
303680,166
303681,166
303682,202
303683,202
303684,202
303685,202
303686,202
303687,166
303688,166
303689,166
303690,166
303691,166
303692,166
303693,166
303694,166
303695,166
303696,202
303697,202
303698,202
303699,202
303700,202
303701,166
303702,166
303703,166
303704,166
303705,166
303706,166
303707,166
303708,166
303709,166
303710,202
303711,202
303712,202
303713,202
303714,202
303715,166
303716,166
303717,166
303718,166
303719,166
303720,166
303721,166
303722,166
303723,166
303724,202
303725,202
303726,202
303727,202
303728,202
304611,130
304612,130
304613,54
304614,130
304615,71
304616,71
304617,71
304618,71
304619,71
304620,71
304621,71
304622,71
304623,71
304624,130
304625,130
304626,130
304627,130
304628,130
304629,71
304630,71
304631,71
304632,71
304633,71
304634,71
304635,71
304636,71
304637,71
304638,130
304639,130
304640,130
304641,130
304642,130
304643,71
304644,71
304645,71
304646,71
304647,71
304648,71
304649,71
304650,71
304651,71
304652,130
304653,130
304654,130
304655,130
304656,130
304657,71
304658,71
304659,71
304660,71
304661,71
304662,71
304663,71
304664,71
304665,71
304666,130
304667,130
304668,130
304669,130
304670,130
305553,95
305554,95
305555,95
305556,95
305557,62
305558,62
305559,62
305560,62
305561,62
305562,62
305563,62
305564,62
305565,62
305566,95
305567,95
305568,95
305569,95
305570,95
305571,62
305572,62
305573,62
305574,62
305575,62
305576,62
305577,62
305578,62
305579,62
305580,95
305581,95
305582,95
305583,95
305584,95
305585,62
305586,62
305587,62
305588,62
305589,62
305590,62
305591,62
305592,62
305593,62
305594,95
305595,95
305596,95
305597,95
305598,95
305599,62
305600,62
305601,62
305602,62
305603,62
305604,62
305605,62
305606,62
305607,62
305608,95
305609,95
305610,95
305611,95
305612,95
306495,298
306496,298
306497,256
306498,298
306499,246
306500,246
